code	label	costo_procedimiento	numero_personas_atendidas	costo_proc_usuario
200010134601	SERMULTISALUD	60270.0	5.0	12054.0
200010135401	CENTRO DE ESTIMULACION REHABILITACION Y APRENDIZAJE LUZ DE ESPERANZA S.A.S	299740.0	3.0	99913.33333333333
200010136501	LABORATORIO CLINICO VIDA S.A.S.	97709.0	22.0	4441.318181818182
200010139601	LABORATORIOCLINICOCRISTIAM GRAM IPS S.A.S	371380.0	25.0	14855.2
200010146001	CENTRAL DE ESPECIALISTAS VALLEDUPAR	196540.0	12.0	16378.333333333334
200010147801	CENTRO DE RADIOLOGIA ELISA CLARA R.F S.A.S	3538316.0	59.0	59971.457627118645
200010154701	UNIDAD FONOAUDIOLOGICA INTEGRAL REHABILISER IPS LTDA	1127635.0	6.0	187939.16666666666
200010158701	LABORATORIO CLINICO PASTEUR SEDE SAN JOSE	6964.0	2.0	3482.0
200010168201	UNIDAD RADIOLOGICA DE VALLEDUPAR S.A.S.	20660.0	1.0	20660.0
200010182501	INSTITUTO DE DIAGNÓSTICO DE DIAGNÓSTICO MEDICO S.A. IDIME S.A. SEDE VALLEDUPAR	38000.0	1.0	38000.0
200010183201	CENTRO DE IMAGENES WENCESLAO ROPAIN SAS	73100.0	1.0	73100.0
200010186601	AGRUPACIÓN MEDICA AVANZADA	500460.0	69.0	7253.04347826087
200010189801	MEDICINA INTEGRAL IPS SA - VALLEDUPAR	11967126.0	260.0	46027.407692307694
200010190601	Centro ortopedico del Cesar S.A.S	743016.0	4.0	185754.0
200010193101	SERVICIOS MEDICOS ESPECIALIZADOS DEL CARIBE S.A.S. SEMEC	31360.0	2.0	15680.0
200010199801	PAMA CENTER	18039.0	1.0	18039.0
200010205401	santa paulina ips s.a.s	9600.0	1.0	9600.0
200110001001	SANTA SALUD IPS LTDA	343580.0	13.0	26429.23076923077
200110012601	HOSPITAL LOCAL DE AGUACHICA	42400.0	1.0	42400.0
200110012607	PUESTO DE SALUD DE PUERTO PATIÑO	122762.0	10.0	12276.2
200110057201	ESE HOSPITAL REGIONAL DE AGUACHICA JOSE DAVID PADILLA VILLAFAÑE	2727100.0	25.0	109084.0
200110076301	CORPORACION IPS SANTANDER	1832230.0	94.0	19491.808510638297
200110121201	CLINICA MEDICA DE AGUACHICA LTDA	716000.0	5.0	143200.0
200110121401	CENTRO MEDICO Y DE AYUDAS DIAGNOSTICA LTDA CEMAD LTDA	437640.0	9.0	48626.666666666664
200110136801	unesat ltda ips aguachica sede I	259878.0	24.0	10828.25
200110136802	UNESAT LTDA I.P.S AGUACHICA	817050.0	54.0	15130.555555555555
200110152301	MEDICA IPS Servicios Médicos Integrados	200900.0	3.0	66966.66666666667
200130041703	IPS CODAZZI	5143911.0	167.0	30801.8622754491
200130167801	CENTRO DE REHABILITACIÓN INTEGRAL NUEVO AMANECER LST	112000.0	1.0	112000.0
200320132601	LAURA PATRICIA MUNIVE TORRES	152000.0	1.0	152000.0
200600053201	HOSPITAL SAN JUAN BOSCO E.S.E	9800.0	1.0	9800.0
201750036001	HOSPITAL INMACULADA CONCEPCION DE CHIMIHCAGUA	233500.0	16.0	14593.75
201780056801	Hospital Regional San andres ESE	93920.0	4.0	23480.0
201780076501	SALUD HUMANA EMPRESA S.A.S	53798.0	6.0	8966.333333333334
202380082801	PALMA SALUD IPS LTDA	377295.0	28.0	13474.82142857143
202500040802	IPS MARIBAU SEDE 02	170065.0	6.0	28344.166666666668
202500041902	CARBOSALUD LTDA LA LOMA	147996.0	19.0	7789.263157894737
202500061701	HOSPITAL HERNANDO QUINTERO BLANCO E.S.E	43200.0	3.0	14400.0
202500125101	CLINICA MARYBAU LA LOMA LTDA	275510.0	5.0	55102.0
203100052101	HOSPITAL SAN JUAN CRISOSTOMO	84400.0	3.0	28133.333333333332
204000026101	Odalis Maria Daza  Vega	90000.0	1.0	90000.0
204000041901	CARBOSALUD S.A.S	34574.0	3.0	11524.666666666666
204430008401	HOSPITAL JOSE ANTONIO SOCARRAS	63800.0	1.0	63800.0
205170051801	HOSPITAL HELI MORENO BLANCO E.S.E	54450.0	1.0	54450.0
205170089901	SHIRLEY ALEXANDRA RANGEL TORRES	80000.0	1.0	80000.0
205500118501	FUNDACION JOSE MARIA TORTI SORIANO UNIDAD INTEGRAL DE REHABILITACION UNIR	85500.0	1.0	85500.0
205700023601	HOSPITAL CAMILO VILLAZÓN PUMAREJO	79200.0	2.0	39600.0
206210058001	HOSPITAL MARINO ZULETA RAMIREZ E.S.E.	255000.0	5.0	51000.0
206210112501	FUNDACION VIDA CON AMOR	688949.0	19.0	36260.47368421053
207100000501	HOSPITAL LOCAL LAZARO ALFONSO HERNANDEZ LARA	118540.0	9.0	13171.111111111111
207100102801	IPS GESTIONARBIENESTAR SAN ALBERTO	12865.0	3.0	4288.333333333333
207500157901	FUNDACION UNISALUD	109600.0	7.0	15657.142857142857
207700116101	UNIDAD BASICA DE ATENCION PROSANAR LTDA.	597100.0	2.0	298550.0
207870028901	ESE HOSPITAL TAMALAMEQUE	42400.0	1.0	42400.0
230010000701	IPS METRO SALUD	26240.0	1.0	26240.0
230010002001	SOCIEDAD DE PATOLOGOS DE CORDOBA LTDA	34747.0	1.0	34747.0
230010007401	EDWIN CELESTINO VASCONEZ CADENA	78715.0	5.0	15743.0
230010011601	FUNDACION AMIGOS DE LA SALUD	6549108.0	333.0	19666.99099099099
230010029701	CLINICA ZAYMA	3326314.0	34.0	97832.76470588235
2300100389	LABORATORIO CLINICO SISTEMATIZADO DUNALAB	1264260.0	68.0	18592.058823529413
230010045101	IPS MONTERIA NORTE	15470510.0	520.0	29750.98076923077
230010045102	IPS MONTERIA 2	34212088.0	1623.0	21079.536660505237
230010045103	IPS MONTERIA 3	1509145.0	93.0	16227.36559139785
230010045104	IPS CENTRAL DE URGENCIAS	958434.0	71.0	13499.070422535211
230010045105	SALUDCOOP ENTIDAD PROMOTORA DE SALUD ORGANISMO COOPERATIVO SALUDCOOP  CLINICA SALUDCOOP	32900.0	4.0	8225.0
230010045112	IPS CENTRAL DE ESPECIALISTAS	24014752.0	1066.0	22527.90994371482
230010048201	ESE HOSPITAL SAN JERONIMO DE MONTERIA	13215972.0	78.0	169435.53846153847
230010048301	CENTRO DE ESTUDIOS CLINICOS ESPECIALES CJ	2627120.0	146.0	17993.972602739726
230010050701	TERAPIAS INTEGRALES LTDA	1054857.0	13.0	81142.84615384616
230010051501	PROFAMILIA MONTERIA	38546.0	4.0	9636.5
230010054201	CLINICA MONTERIA S.A.	617148.0	6.0	102858.0
230010055301	HOSPITAL  EL AMPARO	5265248.0	246.0	21403.447154471545
230010055601	REHABILITACION INTEGRAL EU IPS	155700.0	1.0	155700.0
230010062401	LIGA CORDOBESA CONTRA LA EPILEPSIA	1240800.0	9.0	137866.66666666666
230010071801	UBA COOMEVA DEL SINU LTDA	1012636.0	164.0	6174.609756097561
230010081101	WILLIAM ANTONIO PUCHE RUIZ	2528662.0	16.0	158041.375
230010090001	CITEN  LTDA	6597811.0	34.0	194053.26470588235
2300100924	MEDICINA INTEGRAL S.A.	443350.0	63.0	7037.3015873015875
230010092407	Medicina Integral- Sede Centro	171390.0	16.0	10711.875
230010094901	ONCOMEDICA S.A	10113192.0	43.0	235190.51162790696
230010101601	DIAC LTDA - CENTRO	5807155.0	81.0	71693.27160493827
230010101602	DIAC LTDA	5028459.0	60.0	83807.65
230010108801	INTERMEDIOS E.D LIMITADA	129210.0	1.0	129210.0
230010109001	CLINICA CENTRAL O.H.L. LTDA	15110.0	1.0	15110.0
230010109801	CLINICA LA ESPERANZA MONTERIA	1245237.0	47.0	26494.40425531915
230010113101	MEDICINA INTEGRAL I.P.S. SA.MONTERIA	1916554.0	128.0	14973.078125
230010113401	VISION TOTAL S.A.S	1172790.0	5.0	234558.0
2300101146	INSTITUTO DE MEDICINA NUCLEAR S.A	1428474.0	6.0	238079.0
230010114601	INSTITUTO DE MEDICINA NUCLEAR S.A	9931841.0	25.0	397273.64
230010119401	SALUD TOTAL EPS S.A SINU CENTRO	80933.0	5.0	16186.6
230010120701	IMÁGENES DIAGNOSTICAS MARCO BRUN BANDA LTDA	75200.0	1.0	75200.0
230010122701	PROMOSALUD IPS T&E	4018057.0	121.0	33207.0826446281
230010127701	Salud Córdoba IPS	48880.0	4.0	12220.0
230010128001	CENTRO INTEGRAL DE REHABILITACION DE CORDOBA LTDA	976784.0	10.0	97678.4
2300101305	CORPORACIÓN IPS SALUDCOOP EN LIQUIDACIÓN	23215.0	13.0	1785.7692307692307
230010130501	CLÍNICA SALUDCOOP MONTERÍA	6079751.0	205.0	29657.321951219514
230010130502	CENTRAL DE URGENCIAS MONTERIA	600051.0	75.0	8000.68
230010130504	CENTRAL DE ESPECIALISTAS MONTERIA	351360.0	11.0	31941.81818181818
230010133301	LABORATORIO MEDICO ECHAVARRIA SEDE LA QUINTA S.A.S	237500.0	19.0	12500.0
230010137201	IMEDIFYRSO	50600.0	1.0	50600.0
230010137501	CENTRO DE IMAGENES DIAGNOSTICAS MEDICAS S.A.S.	2554525.0	24.0	106438.54166666667
230010143001	Fundacìon Neurologica de Cordoba	238500.0	4.0	59625.0
230010143101	jerlab	86481.0	3.0	28827.0
230010144701	Bernardo Espinosa G.& Martha Sandoval de Espinosa S.A.S	22592345.0	1597.0	14146.740763932374
230010147201	bet-el salud s.a.s	38790.0	3.0	12930.0
230010149701	INSTITUTO NEUMOLOGICO DE CORDOBA	1161728.0	8.0	145216.0
230010151701	LABORATORIO CLINICO DUNALAB SAS	2128481.0	160.0	13303.00625
230010152102	radiologos asociados s.a.s	136410.0	5.0	27282.0
230010152501	SANARTE MEDICINA ESPECIALIZADA SAS	3157900.0	34.0	92879.41176470589
230010158001	FUNDACION CLINICA DEL RIO	3341629.0	23.0	145288.21739130435
230010159801	lina cordero hoyos rehabilitación s.a.s	526030.0	3.0	175343.33333333334
230010162701	LABORATORIO CLINICO ESPECIALIZADO HUMALIB SAS	3311357.0	148.0	22374.033783783783
230010165901	MUJER SANA AUGUSTO ANAYA S.A.S	7460.0	1.0	7460.0
230010167401	IPS PATRICIA SANTOS DE AVILA S.A.S.	20000.0	1.0	20000.0
230010170401	ips rehabilitar nuestra señora de fatima s.a.s	113400.0	1.0	113400.0
230010175201	APOYO DIAGNÓSTICO DE COLOMBIA S.A.S.	8858027.0	100.0	88580.27
230010177101	SABER VIVIR DEL CARIBE I.P.S S.A.S	310000.0	1.0	310000.0
230010180301	GESTAR SALUD DE COLOMBIA IPS SAS	108000.0	2.0	54000.0
230010181401	INSTITUTO DE REUMATOLOGIA Y REHABILITACION DEPORTIVA DR WILLIAM PUCHE RUIZ MD.(IRREDEORT) S.A.S.	39297059.0	129.0	304628.36434108525
230010186901	VIVA 1A IPS MONTERIA	249874.0	1.0	249874.0
230010195402	ACCION SALUD PARA TODOS SAS - URBINA	120000.0	1.0	120000.0
231620001001	CESAR EDUARDO DE LA HOZ TRUCCO	83390.0	1.0	83390.0
231620038101	ESE CAMU EL PRADO	1063638.0	31.0	34310.903225806454
231620044901	LABORATORIO CLINICO PROCESAR LTDA	3753321.0	235.0	15971.578723404255
231620044902	EAT VIVIR CON SALUD IPS	112195.0	25.0	4487.8
231620045107	IPS CERETE	22378269.0	719.0	31124.15716272601
231620049201	CENTRO INTEGRAL DE FISIOTERAPIA CIF LTDA.	83390.0	1.0	83390.0
231620070501	EMPRESA SOCIAL DEL ESTADO HOSPITAL SANDIEGO DE CERETE	4805000.0	70.0	68642.85714285714
231620106601	UNIDAD MEDICO ODONTOLOGICO CERESALUD LTDA	96242.0	9.0	10693.555555555555
231620124901	ALVARO DANIEL GALVAN MAUSA	31048.0	3.0	10349.333333333334
231680076601	CENTRO DE SALUD DE CHIMA	45000.0	3.0	15000.0
2318200282	VIVIAN CECILIA RAMIREZ TRUJILLO	41155.0	4.0	10288.75
231820052001	ESE HOSPITAL SAN RAFAEL DE CHINU	596300.0	4.0	149075.0
231820155701	LABORATORIO CLINICO VIVIAN RAMIREZ IPS SAS	21324136.0	577.0	36956.908145580586
231890047301	ESE HOSPITAL SAN FRANCISCO	508200.0	20.0	25410.0
233500047101	E.S.E. C.A.M.U. LA APARTADA	55200.0	2.0	27600.0
234170012001	IMÁGENES DIAGNOSTICAS DE LORICA  E-U	197439.0	5.0	39487.8
234170015201	E.S.E. CAMU SANTA TERESITA.	755800.0	38.0	19889.473684210527
234170045111	IPS  LORICA	3930697.0	123.0	31956.886178861787
234170075001	E.S.E. HOSPITAL SAN VICENTE DE PAUL DE LORICA	1690279.0	82.0	20613.158536585364
234170090101	CENTRO MEDICO DEL ROSARIO E.A.T	998154.0	62.0	16099.258064516129
234170127703	GRUPO SALUD CORDOBA LTDA	46823.0	2.0	23411.5
234170163101	CLINICA SANTA LUCIA DEL SINU	31563.0	5.0	6312.6
234640076501	ESE camu de momil	103800.0	1.0	103800.0
234660045110	IPS MONTELIBANO	1201440.0	75.0	16019.2
234660061001	E.S.E. HOSPITAL MONTELIBANO	528200.0	33.0	16006.060606060606
234660089501	CLINICA REGIONAL DEL SAN JORGE  I.P.S.  SA	4957780.0	50.0	99155.6
234660130101	PROMEDAN IPS MONTELIBANO	1835437.0	108.0	16994.787037037036
234660159901	LABVY S.A.S	1535374.0	67.0	22916.02985074627
2355500382	Arnodi Maria Paternina Rosso	105318.0	12.0	8776.5
235550038201	Arnodi Maria Paternina Rosso	26767.0	6.0	4461.166666666667
235550045106	IPS PLANETA RICA	5350995.0	220.0	24322.704545454544
235550063801	E.S.E. HOSPITAL SAN NICOLAS	299444.0	16.0	18715.25
235550076801	CLINICA FAMILIAR EMPRESA ASOCIATIVA DE TRABAJO	20400.0	1.0	20400.0
235550130102	PROMEDAN IPS PLANETA RICA	6655725.0	296.0	22485.557432432433
235550151501	ASOCIACION DE AUTORIDADES TRADICIONALES INDIGENAS FINCESALUD IPSI	274605.0	17.0	16153.235294117647
235700040401	E.S.E.  CAMU DE PUEBLO NUEVO	134200.0	8.0	16775.0
235740143701	IPS PROMOSANAR S.A.S	30805.0	8.0	3850.625
235800077301	ESE CAMU DIVINO NIÑO	285300.0	18.0	15850.0
236600023201	ESE HOSPITAL SAN JUAN DE SAHAGUN	329020.0	11.0	29910.909090909092
236600031701	ESE CAMU SAN RAFAEL	562600.0	37.0	15205.405405405405
236600035601	CENTRO DE REHABILITACION FISICO PULMUNAR CERFIP LTDA	516402.0	4.0	129100.5
236600045108	IPS SAHAGUN	855211.0	53.0	16136.056603773584
236700066301	E.S.E. HOSPITAL SAN ANDRES APOSTOL	500300.0	21.0	23823.809523809523
236700163401	CENTRO DE REHABILITACION MEXION S.A.S	144000.0	1.0	144000.0
236720055401	TODO SALUD IPS LTDA	72120.0	9.0	8013.333333333333
236750070201	E.S.E  HOSPITAL SAN JOSE DE SAN BERNARDO DEL VIENTO	723200.0	36.0	20088.88888888889
236780092901	MEDICOLAB IPS EU	194044.0	14.0	13860.285714285714
236860045301	ESE CAMU DE SAN PELAYO	580800.0	13.0	44676.92307692308
238070007701	FUNDACION SOLIDARIA I.P.S	2204660.0	79.0	27907.08860759494
238070010601	ESE HOSPITAL SAN JOSE DE TIERRALTA	9747740.0	210.0	46417.80952380953
238070045109	IPS TIERRALTA	3937570.0	303.0	12995.280528052805
238070073901	SALUD TIERRALTA IPS EU	27930.0	7.0	3990.0
238070162201	FUNDACION SALUD INTEGRAL DE COLOMBIA IPS TIERRALTA	633600.0	30.0	21120.0
250010009401	SANATORIO DE AGUA DE DIOS E.S.E. - (250010009401)	779500.0	9.0	86611.11111111111
250350229601	IPS NUESTRA SEÑORA DE FATIMA SAS	105962.0	6.0	17660.333333333332
250400004701	HOSPITAL SAN ANTONIO DE ANOLAIMA	41400.0	3.0	13800.0
250530002301	E.S.E. HOSPITAL SAN ANTONIO DE ARBELAEZ	104400.0	6.0	17400.0
250990007809	CAFAM CENTRO DE ATENCION EN SALUD BOJACA - (250990007809)	625109.0	40.0	15627.725
251260007808	CAFAM CENTRO DE ATENCION EN SALUD CAJICA	6665319.0	270.0	24686.366666666665
251260010501	URGENCIAS Y HOSPITALIZACION	290000.0	1.0	290000.0
251260020806	CENTRO MEDICO COLSUBSIDIO CAJICA - (251260020806)	114565.0	3.0	38188.333333333336
251260035302	ESE HOSPITAL PROFESOR JORGE CAVELIER -I- NIVEL DE ATENCION CAJICA SEDE 2	106600.0	2.0	53300.0
251260216901	CENTRO MEDICO SAN LUIS CLINICA QUIRURGICA S.A.S	227316.0	22.0	10332.545454545454
251510001601	EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE CAQUEZA	3086288.0	34.0	90773.17647058824
251510241001	FAMEDIC IPS CAQUEZA	75696.0	3.0	25232.0
251540007701	ESE HOSPITAL HABACUC CALDERON DE CARMEN DE CARUPA	1214050.0	32.0	37939.0625
251750002001	E.S.E. HOSPITAL SAN ANTONIO DE CHIA - (251750002001)	83200.0	3.0	27733.333333333332
251750005901	CLINICA UNIVERSIDAD DE LA SABANA	11029880.0	190.0	58052.0
251750007811	CENTRO DE ATENCION EN SALUD CAFAM CHIA	13755845.0	644.0	21360.007763975154
251750009601	CLINICA SAN JUAN DE DIOS	330177.0	22.0	15008.045454545454
2517500132	Clinica Chia S.A.	763929.0	36.0	21220.25
251750013201	CLINICA CHIA S.A	11063771.0	369.0	29983.119241192413
251750020002	UBA COOMEVA EPS CHIA	1672484.0	275.0	6081.76
251750025501	ANALIZAR LABORATORIO CLINICO AUTOMATIZADO S.A.S.	1444908.0	158.0	9144.987341772152
251750028101	IPS CHIA	17811849.0	666.0	26744.518018018018
251750037701	MEDIKA	36826.0	1.0	36826.0
251750184802	LABORATORIO MEDICO ECHAVARRIA SEDE CHIA	3508126.0	275.0	12756.821818181817
251750184808	LABORATORIO MEDICO ECHAVARRIA SEDE CAFAM CHIA - (251750184808)	36868.0	2.0	18434.0
251750198803	VIRREY SOLIS IPS S.A CHIA	51720.0	6.0	8620.0
251750259401	SINERGIA SALUD ATENCION BASICA CHIA	305694.0	39.0	7838.307692307692
251755243101	GLORIA CONSUELO PINEDA MAHECHA	1210250.0	4.0	302562.5
251755243102	GLORIA CONSUELO PINEDA MAHECHA	520000.0	1.0	520000.0
251830002501	ESE HOSPITAL SAN MARTIN DE PORRES DE CHOCONTA	3466811.0	96.0	36112.614583333336
251830013204	CLINICA CHIA S.A SEDE DE SERVICIOS AMBULATORIOS - CHOCONTA	57999.0	2.0	28999.5
252140007806	CAFAM CENTRO DE ATENCION EN SALUD COTA	3309942.0	143.0	23146.447552447553
252140017401	CENTRO DE MEDICINA FAMILIAR CORPAS  - (252140017401)	1333474.0	68.0	19609.91176470588
252240027701	E.S.E. CENTRO DE SALUD CUCUNUBA - (252240027701)	36000.0	2.0	18000.0
252450005701	ESE HOSPITAL NUESTRA SEÑORA DEL CARMEN DE EL COLEGIO	734390.0	32.0	22949.6875
252450028109	MESITAS DEL COLEGIO - (252450028171)	1790756.0	81.0	22108.0987654321
252600007804	CENTRO DE ATENCION EN SALUD CAFAM EL ROSAL  - (252600007804)	2410262.0	96.0	25106.895833333332
252600028108	IPS EL ROSAL	1641450.0	95.0	17278.42105263158
2526900049	E.S.E HOSPITAL SAN RAFAEL DE FACATATIVÁ	3160500.0	5.0	632100.0
252690004901	EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL  DE FACATATIVA	12207212.0	217.0	56254.4331797235
252690004909	UCROCUN	44700.0	2.0	22350.0
252690007802	Centro de Atenciòn en Salud Cafam Facatativa	31386897.0	1376.0	22810.2449127907
252690014101	CLINICA SANTA ANA S.A.S	12381218.0	507.0	24420.5483234714
252690014701	CENTRO DE DIAGNOSTICO MEDICO CEDIMED LTDA.	44140.0	1.0	44140.0
252690028103	IPS FACATATIVA	16869362.0	666.0	25329.37237237237
252690035402	SALUD TOTAL S.A. ENTIDAD PROMOTORA DE SALUD CLAUDIA MARIA STERLING POSADA	9698.0	1.0	9698.0
252690198805	VIRREY SOLIS IPS. S.A FACATATIVA	92786.0	7.0	13255.142857142857
252690219201	CLINICA CEDIMEC S.A.S.	390025.0	23.0	16957.608695652172
2526902281	CLINICA SABANA DE OCCIDENTE FACATATIVA SAS EN LIQUIDACION	11203.0	6.0	1867.1666666666667
252690228101	CLINICA SABANA DE OCCIDENTE FACATATIVA	528200.0	25.0	21128.0
252690269701	MEDIFACA IPS S.A.S	27891.0	1.0	27891.0
252790005501	E.S.E. HOSPITAL SAN VICENTE DE PAUL FOMEQUE	1052600.0	45.0	23391.11111111111
252860020801	CENTRO MEDICO COLSUBSIDIO FUNZA	5695387.0	41.0	138911.8780487805
252860252201	EMPRESA SOCIAL DEL ESTADO DEL ORDEN DEPARTAMENTAL HOSPITAL NUESTRA SEÑORA DE LAS MERCEDES DEL MUNICIPIO DE FUNZA	49574.0	2.0	24787.0
252900003601	EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE FUSAGASUGA	1355891.0	30.0	45196.36666666667
252900011401	SOCIEDAD MEDICO QUIRURGICA NUESTRA SEÑORA DE BELEN DE FUSAGASUGA LIMITADA	1950591.0	86.0	22681.29069767442
252900011402	SOCIEDAD MEDICO QUIRURGICA NUESTRA SEÑORA DE BELEN DE FUSAGASUGA LIMITADA SEDE 2 - (252900011402)	11751712.0	452.0	25999.36283185841
252900028104	IPS FUSAGASUGA	33779373.0	1371.0	24638.492341356676
252900032901	SOCIEDAD MEDICA DE ESPECIALISTAS DIAGNOSTICO E IMAGENOLOGIA MEDSALUD LIMITADA	3327066.0	221.0	15054.597285067874
252900081401	ANAMED LTDA. ANALISIS MEDICO Y LABORATORIO CLINICO LTDA	395614.0	57.0	6940.596491228071
252900186101	SALUD MEDICOS ESPECIALISTAS S.A - (252900186101)	5995050.0	219.0	27374.657534246577
252900204207	CENTRAL DE ESPECIALISTAS FUSAGASUGÁ	946820.0	25.0	37872.8
252900225001	UNIDAD DE ATENCION DOMICILIARIA INTEGRAL EN SALUD LTDA	24000.0	1.0	24000.0
252900257201	SOCIEDAD MEDICO Y DIAGNOSTICA SAS  IPS MEDICARE SAS	1049899.0	59.0	17794.898305084746
252970003501	EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN FRANCISCO DE GACHETA	2677250.0	73.0	36674.65753424657
253070000401	SOCIEDAD DE ESPECIALISTAS DE GIRARDOT - (253070000401)	4058934.0	184.0	22059.42391304348
253070002201	EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFEL DE GIRARDOT	4304100.0	14.0	307435.71428571426
253070012101	IMÁGENES DIAGNOSTICAS CLINICAS S.A. - (253070012101)	2778209.0	84.0	33073.916666666664
253070012601	NUEVA CLINICA SAN SEBASTIAN GIRARDOT	1494936.0	22.0	67951.63636363637
253070012615	MEDICOS ASOCIADOS S.A. NUEVA CLINICA SAN SEBASTIAN GIRARDOT- (253070012615)	4666533.0	35.0	133329.51428571428
253070014913	INSTITUTO  DE DIAGNOSTICO MEDICO S.A - SEDE GIRADOT	13045059.0	755.0	17278.223841059604
253070014917	INSTITUTO DE DIAGNOSTICO MEDICO S.A. GIRARDOT MEDIKA	165800.0	4.0	41450.0
253070020803	CENTRO MEDICO COLSUBSIDIO GIRARDOT	396648.0	19.0	20876.21052631579
253070028001	PROMOVER LTDA	160163.0	19.0	8429.631578947368
253070033201	CLINICA SALUDCOOP TOLIMA	251300.0	16.0	15706.25
253070033202	IPS GIRARDOT	6783590.0	265.0	25598.45283018868
253070035404	SALUD TOTAL EPS-S S.A UAB GRANADA	164971.0	5.0	32994.2
253070194701	CAPRECOM CENTRO DE ATENCION AMBULATORIA GIRARDOT - (253070194701)	362000.0	1.0	362000.0
253070194705	IPS CAPRECOM GIRARDOT NUEVO HOSPITAL SAN RAFAEL	362000.0	1.0	362000.0
253070204205	CLINICA GIRARDOT	1815162.0	62.0	29276.8064516129
253070204208	CENTRAL DE ESPECIALISTAS GIRARDOT	8440.0	3.0	2813.3333333333335
253070263101	CLÍNICA SAN RAFAEL DUMIAN GIRARDOT	274820.0	2.0	137410.0
253170184402	ALBA GUTIERREZ CENTRO MEDICO PROVINSALUD IPS 3	822840.0	47.0	17507.23404255319
253200007401	EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JOSE DE GUADUAS	863780.0	17.0	50810.58823529412
253200019501	UNIPSALUD 2000 GUADUAS	14466.0	3.0	4822.0
253200216601	UNIPSALUD2000 GUADUAS IPS LTDA	261154.0	33.0	7913.757575757576
253220005302	CENTRO DE SALUD DE GUASCA	319872.0	10.0	31987.2
253220028105	IPS GUASCA	4046225.0	161.0	25131.832298136647
253260005301	E.S.E HOSPITAL SAN ANTONIO DE GUATAVITA	2843200.0	99.0	28719.19191919192
2537702042	CORPORACION IPS SALUDCOOP	10283.0	16.0	642.6875
253770204202	CLINICA NUESTRA SEÑORA DEL ROSARIO	5170811.0	132.0	39172.81060606061
253860001401	MESALUD LIMITADA -  (253860001401)	668532.0	11.0	60775.63636363636
253860004301	EMPRESA SOCIAL DEL ESTADO HOSPITAL PEDRO LEON ALVAREZ DIAZ	3077400.0	75.0	41032.0
253860020805	CENTRO MEDICO COLSUBSIDIO LA MESA - (253860020805)	47487.0	1.0	47487.0
253860028107	CLINICA LA MESA	647307.0	34.0	19038.441176470587
253860204204	CLINICA LA MESA	3542015.0	154.0	23000.097402597403
253940003401	E.S.E HOSPITAL SAN JOSE DE LA PALMA - (253940003401)	881822.0	57.0	15470.561403508771
254020003208	ESE HOSPITAL SALAZAR VILLETA UNIDAD FUNCIONAL LA VEGA	150560.0	4.0	37640.0
254020006201	HOSPITAL SAN ANTONIO LA VEGA	93261.0	3.0	31087.0
254020184001	IPS CENTRO MEDICO SANTA MARIA LIMITADA - (254020184001)	2686510.0	212.0	12672.216981132075
254300002101	E.S.E.HOSPITAL SANTA MATILDE DE MADRID	1717700.0	23.0	74682.60869565218
254300007801	CAFAM Centro  de Atención en Salud MADRID - (254300007801)	19627354.0	1012.0	19394.6185770751
254300018903	IPS CORVESALUD SEDE MADRID	426100.0	31.0	13745.161290322581
254300215701	CENTRO AMBULATORIO GUSTAVO ESCALLON CAYZEDO	1774406.0	42.0	42247.76190476191
254730018901	IPS CORVESALUD SEDE MOSQUERA	685500.0	29.0	23637.931034482757
254730030301	HOSPITAL MARIA AUXILIADORA EMPRESA SOCIAL DE ESTADO DEL MUNICIPIO DE MOSQUERA	77900.0	6.0	12983.333333333334
254730235901	IMAGENES  DE LA  SABANA S.A.S	127367.0	7.0	18195.285714285714
254860003701	ESE HOSPITAL SAN VICENTE DE PAUL DE NEMOCON	586736.0	23.0	25510.260869565216
255130002801	E.S.E. HOSPITAL SAN RAFAEL DE PACHO - (255130002801)	3393210.0	166.0	20441.024096385543
255130006901	UNIDAD MEDICA DE PACHO SAS	165414.0	19.0	8706.0
255720005201	EMPRESA SOCIAL DEL ESTADO HOSPITAL DIOGENES TRONCOSO DE PUERTO SALGAR	334800.0	14.0	23914.285714285714
256450217301	E.S.E. HOSPITAL SAN ANTONIO DEL TEQUENDAMA	21200.0	1.0	21200.0
256495068206	ROSALBETTY FRANCO OVALLE	62036.0	8.0	7754.5
257180001801	E.S.E. HOSPITAL HILARIO LUGO DE SASAIMA	420800.0	21.0	20038.095238095237
257360001701	EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN ANTONIO	457987.0	15.0	30532.466666666667
257540007501	EMPRESA DE SALUD EMPRESA SOCIAL DEL ESTADO DEL MUNICIPIO  DE SOACHA  (257540007501)	571840.0	23.0	24862.608695652172
257540007803	CAFAM CENTRO DE ATENCION EN SALUD SOACHA - (257540007803)	23701925.0	1072.0	22110.004664179105
257540009201	ASISTIR SALUD SAS SOACHA LEON XIII	7024610.0	332.0	21158.463855421687
